educ,wrkstat,income,year,alcmon,verep,analwt_c2,yearrecode,bngdrkmon,coutyp4,catag3,vestr,mrjmon,irsex,mrjflag,irsex2
1,2,3,2018,1,1,1749,2018,0,2,2,40001,0,1,0,0
2,4,2,2018,0,1,11892,2018,0,2,5,40001,1,1,1,0
3,4,2,2018,0,1,2488,2018,0,2,2,40001,0,1,0,0
1,4,2,2018,0,1,2721,2018,0,1,3,40001,0,1,1,0
2,1,2,2018,1,1,2132,2018,1,3,3,40001,0,2,0,1
2,1,3,2018,0,1,2840,2018,0,3,4,40001,0,2,0,1
3,4,4,2018,0,1,1397,2018,0,3,2,40001,0,1,0,0
4,1,4,2018,1,1,7933,2018,1,1,3,40001,1,2,1,1
1,4,2,2018,0,1,4561,2018,0,1,2,40001,0,2,0,1
3,1,3,2018,1,1,665,2018,0,1,2,40001,0,1,1,0
2,3,4,2018,0,1,1853,2018,0,2,2,40001,0,2,0,1
2,1,3,2018,0,1,3667,2018,0,2,4,40001,0,1,0,0
4,3,2,2018,1,1,5757,2018,0,1,3,40001,1,1,1,0
3,1,4,2018,1,1,19336,2018,0,2,5,40001,0,1,0,0
4,1,2,2018,0,1,6661,2018,0,1,4,40001,0,2,0,1
3,1,4,2018,1,1,4016,2018,0,2,4,40001,0,2,1,1
3,4,2,2018,0,1,17659,2018,0,1,5,40001,0,1,0,0
3,1,4,2018,1,1,1625,2018,1,1,2,40001,0,1,1,0
3,1,2,2018,0,1,7952,2018,0,1,5,40001,0,2,0,1
1,3,1,2018,0,1,1030,2018,0,2,4,40001,0,1,0,0
4,2,1,2018,1,1,1689,2018,0,2,5,40001,0,1,1,0
3,2,2,2018,1,1,2951,2018,1,1,2,40001,1,1,1,0
2,1,1,2018,0,1,2383,2018,0,2,4,40001,0,2,0,1
1,1,4,2018,0,1,11589,2018,0,2,4,40001,0,2,0,1
3,1,4,2018,1,1,7064,2018,0,1,4,40001,0,2,1,1
4,1,4,2018,1,1,3334,2018,1,1,4,40001,0,1,1,0
2,4,2,2018,0,1,4557,2018,0,3,5,40001,0,2,0,1
2,4,2,2018,0,1,13335,2018,0,2,5,40001,0,2,0,1
2,3,1,2018,1,1,2057,2018,1,2,3,40001,1,1,1,0
3,2,4,2018,0,1,4684,2018,0,2,2,40001,0,2,0,1
4,2,4,2018,1,1,8152,2018,0,3,5,40001,0,2,0,1
4,1,3,2018,1,1,10936,2018,0,1,2,40001,0,1,1,0
4,1,4,2018,1,1,7664,2018,0,1,3,40001,0,2,1,1
4,1,4,2018,0,1,7803,2018,0,1,4,40001,0,2,1,1
2,1,2,2018,1,1,11308,2018,1,1,3,40001,0,1,1,0
4,1,4,2018,1,1,2082,2018,1,2,3,40001,1,1,1,0
2,1,4,2018,1,1,8090,2018,1,2,3,40001,0,1,1,0
1,1,2,2018,0,1,791,2018,0,1,4,40001,0,2,0,1
1,1,2,2018,0,1,5287,2018,0,2,5,40001,0,2,1,1
2,1,4,2018,1,1,11424,2018,1,1,3,40001,0,1,1,0
1,1,4,2018,1,1,32179,2018,0,3,5,40001,0,1,1,0
3,1,3,2018,1,1,2498,2018,1,3,4,40001,0,1,0,0
2,3,1,2018,1,1,2188,2018,1,1,2,40001,1,2,1,1
3,1,4,2018,1,1,5206,2018,1,2,4,40001,0,1,0,0
1,1,4,2018,0,1,3011,2018,0,1,2,40001,0,2,0,1
2,4,2,2018,1,1,5371,2018,1,1,4,40001,0,1,0,0
3,1,2,2018,1,1,2821,2018,0,3,4,40001,0,1,0,0
2,4,4,2018,0,1,7278,2018,0,2,2,40001,0,1,0,0
2,1,2,2018,1,1,16320,2018,1,1,4,40001,1,1,1,0
4,3,3,2018,1,1,16375,2018,0,2,5,40001,0,1,1,0
3,1,2,2018,0,1,2788,2018,0,2,2,40001,0,1,0,0
3,3,4,2018,1,1,4648,2018,0,2,2,40001,0,2,1,1
3,2,1,2018,0,1,2518,2018,0,3,2,40001,0,2,0,1
3,1,3,2018,1,1,4099,2018,1,2,3,40001,0,2,0,1
2,1,1,2018,0,1,464,2018,0,3,2,40001,0,1,0,0
1,1,2,2018,1,1,3013,2018,0,1,4,40001,0,1,0,0
3,2,2,2018,0,1,3495,2018,0,2,2,40001,0,1,1,0
2,1,2,2018,0,1,7497,2018,0,1,3,40001,1,1,1,0
1,4,1,2018,0,1,1564,2018,0,3,4,40001,0,1,0,0
4,1,4,2018,1,1,9377,2018,0,1,5,40001,0,2,1,1
3,1,3,2018,1,1,2086,2018,1,2,4,40001,0,1,1,0
3,1,2,2018,1,1,1366,2018,1,2,2,40001,0,1,1,0
3,1,2,2018,1,1,545,2018,1,1,2,40001,0,2,1,1
3,1,4,2018,1,1,7778,2018,0,3,5,40001,0,1,1,0
4,2,1,2018,0,1,1820,2018,0,1,2,40001,0,2,0,1
3,1,4,2018,0,1,4909,2018,0,2,5,40001,0,1,0,0
4,3,1,2018,1,1,706,2018,0,2,2,40001,0,1,1,0
4,2,4,2018,1,1,6110,2018,1,1,2,40001,1,1,1,0
4,2,2,2018,1,1,4448,2018,0,2,4,40001,0,2,0,1
2,1,2,2018,0,1,4656,2018,0,2,2,40001,0,1,1,0
4,1,3,2018,1,1,14056,2018,0,2,5,40001,1,1,1,0
3,1,4,2018,1,1,3933,2018,0,2,4,40001,0,1,0,0
1,4,2,2018,0,1,1381,2018,0,2,5,40001,0,1,0,0
3,2,4,2018,1,1,5321,2018,0,2,5,40001,0,2,1,1
3,1,3,2018,1,1,2319,2018,1,2,4,40001,0,1,1,0
3,4,2,2018,0,1,1109,2018,0,2,2,40001,0,1,1,0
3,1,4,2018,0,1,19659,2018,0,1,5,40001,0,1,1,0
3,1,2,2018,0,1,4905,2018,0,2,4,40001,0,1,0,0
3,4,2,2018,0,1,26985,2018,0,1,5,40001,0,2,1,1
3,1,4,2018,0,1,7317,2018,0,3,4,40001,0,1,1,0
4,1,4,2018,1,1,1694,2018,0,2,4,40001,0,2,0,1
3,1,2,2018,0,1,5859,2018,0,2,5,40001,0,2,0,1
4,2,4,2018,1,1,6986,2018,1,3,5,40001,0,1,0,0
2,1,2,2018,0,1,18949,2018,0,1,3,40001,1,1,1,0
2,1,3,2019,1,1,1397,2019,0,3,5,40001,0,1,1,0
1,2,4,2019,0,1,6806,2019,0,1,2,40001,0,2,0,1
1,1,2,2019,1,1,6249,2019,0,1,2,40001,0,1,1,0
2,2,4,2019,1,1,4399,2019,0,1,2,40001,0,1,1,0
4,1,1,2019,1,1,866,2019,0,2,2,40001,1,1,1,0
4,1,4,2019,1,1,24762,2019,0,1,5,40001,1,2,1,1
2,4,2,2019,0,1,3615,2019,0,1,2,40001,0,2,0,1
1,4,2,2019,1,1,11279,2019,0,2,5,40001,0,2,0,1
2,2,1,2019,0,1,2816,2019,0,2,2,40001,0,1,1,0
4,1,3,2019,0,1,2891,2019,0,1,4,40001,0,2,1,1
4,2,4,2019,1,1,16191,2019,1,1,4,40001,1,2,1,1
2,1,4,2019,1,1,8080,2019,1,2,3,40001,0,1,1,0
4,1,4,2019,1,1,1741,2019,0,3,5,40001,0,2,1,1
4,1,4,2019,0,1,10731,2019,0,1,4,40001,0,1,0,0
3,1,4,2019,0,1,8255,2019,0,2,3,40001,0,1,1,0
4,4,4,2019,1,1,10426,2019,0,2,5,40001,0,1,1,0
2,1,1,2019,0,1,3937,2019,0,2,3,40001,0,1,1,0
2,1,4,2019,1,1,10392,2019,1,1,4,40001,0,1,1,0
3,4,3,2019,1,1,10870,2019,0,1,4,40001,0,1,1,0
1,4,4,2019,1,1,7867,2019,1,2,5,40001,0,1,1,0
2,1,2,2019,1,1,8260,2019,1,2,5,40001,0,1,1,0
4,1,4,2019,0,1,13864,2019,0,2,4,40001,0,1,0,0
4,1,4,2019,1,1,16642,2019,1,1,3,40001,0,2,1,1
4,3,3,2019,0,1,10298,2019,0,2,2,40001,0,1,0,0
2,1,3,2019,0,1,7848,2019,0,1,4,40001,0,1,1,0
2,4,1,2019,0,1,1879,2019,0,2,2,40001,0,1,1,0
4,1,2,2019,1,1,2490,2019,0,2,3,40001,0,1,1,0
3,4,3,2019,0,1,23780,2019,0,1,5,40001,0,2,1,1
2,4,1,2019,1,1,412,2019,1,2,2,40001,0,1,0,0
4,2,2,2019,1,1,1810,2019,0,2,3,40001,0,1,1,0
1,2,2,2019,0,1,4948,2019,0,1,2,40001,0,2,0,1
1,4,3,2019,1,1,47634,2019,0,1,5,40001,0,1,1,0
3,1,1,2019,1,1,1683,2019,1,3,2,40001,1,1,1,0
4,1,4,2019,1,1,34761,2019,0,1,5,40001,0,1,1,0
2,3,4,2019,1,1,27478,2019,1,1,5,40001,0,1,1,0
4,1,2,2019,1,1,455,2019,1,3,3,40001,0,2,1,1
1,3,3,2019,1,1,6896,2019,1,1,4,40001,0,1,0,0
3,1,2,2019,0,1,3056,2019,0,3,3,40001,0,2,0,1
1,1,4,2019,0,1,11733,2019,0,2,3,40001,0,1,1,0
1,4,4,2019,1,1,7317,2019,1,2,4,40001,0,2,0,1
1,1,3,2019,0,1,836,2019,0,3,4,40001,1,1,1,0
2,2,1,2019,0,1,671,2019,0,2,2,40001,0,1,1,0
4,4,4,2019,0,1,22962,2019,0,1,5,40001,0,2,1,1
4,4,3,2019,0,1,6025,2019,0,2,4,40001,0,2,1,1
3,4,1,2019,1,1,2874,2019,1,2,2,40001,0,2,1,1
3,1,4,2019,1,1,8284,2019,1,2,3,40001,0,1,1,0
2,2,1,2019,0,1,904,2019,0,2,2,40001,0,2,1,1
4,1,4,2019,1,1,27548,2019,1,1,5,40001,0,2,1,1
2,1,3,2019,0,1,437,2019,0,3,4,40001,0,2,1,1
2,1,1,2019,0,1,343,2019,0,3,3,40001,0,1,0,0
1,1,2,2019,1,1,30945,2019,1,1,5,40001,0,1,0,0
2,3,1,2019,1,1,2757,2019,0,2,2,40001,0,2,0,1
4,2,4,2019,1,1,8293,2019,1,1,4,40001,0,2,1,1
2,1,2,2019,0,1,597,2019,0,3,4,40001,0,2,0,1
2,1,4,2019,1,1,3132,2019,0,1,4,40001,1,1,1,0
3,1,3,2019,0,1,600,2019,0,1,2,40001,1,1,1,0
2,4,2,2019,1,1,2807,2019,1,2,3,40001,0,1,0,0
1,3,2,2019,0,1,1859,2019,0,1,2,40001,0,1,0,0
4,1,1,2019,1,1,2574,2019,1,2,5,40001,1,2,1,1
2,1,1,2019,1,1,3485,2019,1,1,4,40001,0,1,0,0
2,4,1,2019,0,1,4167,2019,0,2,2,40001,0,2,0,1
1,1,3,2019,0,1,547,2019,0,3,3,40001,0,1,0,0
3,1,4,2019,1,1,2864,2019,1,1,4,40001,0,1,1,0
4,1,4,2019,1,1,1451,2019,0,2,4,40001,0,1,0,0
3,1,1,2019,1,1,1981,2019,0,2,2,40001,0,2,1,1
3,3,2,2019,0,1,3253,2019,0,3,2,40001,0,1,1,0
1,1,4,2019,1,1,3368,2019,1,3,2,40001,1,1,1,0
4,1,3,2019,1,1,3281,2019,1,2,4,40001,0,1,0,0
4,1,4,2019,1,1,1761,2019,0,2,4,40001,0,2,1,1
4,1,3,2019,0,1,26125,2019,0,1,3,40001,0,2,0,1
3,1,2,2019,0,1,6999,2019,0,2,4,40001,0,1,0,0
3,4,1,2019,1,1,902,2019,0,2,2,40001,1,2,1,1
2,1,2,2019,0,1,2010,2019,0,2,2,40001,1,2,1,1
3,1,4,2019,1,1,14072,2019,0,3,5,40001,0,1,0,0
2,1,4,2019,1,1,2546,2019,1,2,3,40001,0,1,1,0
1,2,1,2019,0,1,2808,2019,0,1,2,40001,0,2,0,1
1,2,2,2019,0,1,4999,2019,0,1,2,40001,0,1,0,0
3,4,4,2019,0,1,6102,2019,0,2,4,40001,0,2,1,1
3,2,1,2019,0,1,2916,2019,0,2,2,40001,0,2,0,1
3,4,2,2019,0,1,3802,2019,0,1,2,40001,0,1,0,0
3,2,2,2019,1,1,5412,2019,1,1,3,40001,0,2,1,1
3,4,4,2019,0,1,23650,2019,0,1,5,40001,0,2,0,1
4,1,4,2019,0,1,20221,2019,0,1,5,40001,0,1,0,0
4,1,4,2019,1,1,7167,2019,0,2,5,40001,0,1,0,0
1,2,1,2019,1,1,6334,2019,1,3,5,40001,0,1,0,0
2,4,1,2019,0,1,1633,2019,0,2,2,40001,0,1,0,0
3,2,4,2019,0,1,32589,2019,0,1,5,40001,0,1,0,0
3,1,4,2019,1,1,10473,2019,1,1,4,40001,0,1,1,0
2,2,3,2019,1,1,801,2019,1,2,2,40001,0,2,1,1
3,1,2,2019,1,1,1682,2019,0,3,2,40001,0,2,1,1
3,4,2,2019,0,1,430,2019,0,2,2,40001,0,2,0,1
1,1,2,2019,0,1,799,2019,0,1,2,40001,0,1,0,0
3,4,1,2019,0,1,16228,2019,0,1,5,40001,0,1,1,0
2,2,1,2019,0,1,2376,2019,0,2,2,40001,0,1,0,0
4,1,4,2019,1,1,11244,2019,1,1,4,40001,0,1,1,0
3,4,2,2019,0,1,6434,2019,0,2,2,40001,0,2,0,1
2,4,4,2019,1,1,2724,2019,1,2,2,40001,1,1,1,0
3,4,4,2019,0,1,5536,2019,0,3,4,40001,0,2,1,1
3,1,3,2019,1,1,5398,2019,1,1,3,40001,1,1,1,0
1,1,2,2019,0,1,5111,2019,0,1,2,40001,0,2,1,1
4,4,3,2019,1,1,7555,2019,0,2,5,40001,0,2,0,1
2,1,2,2019,1,1,943,2019,1,3,3,40001,1,2,1,1
3,2,1,2019,1,1,17589,2019,0,1,5,40001,0,1,1,0
4,1,4,2019,1,1,25462,2019,0,1,5,40001,0,1,1,0
2,2,3,2019,0,1,8029,2019,0,3,4,40001,0,2,1,1
2,4,3,2019,1,1,25667,2019,1,2,5,40001,1,1,1,0
4,2,4,2019,1,1,10863,2019,1,1,4,40001,0,2,0,1
4,1,4,2019,1,1,11075,2019,0,1,4,40001,0,2,1,1
4,1,4,2019,0,1,6036,2019,0,1,2,40001,0,2,0,1
2,1,4,2019,1,1,3720,2019,0,2,2,40001,0,2,1,1
2,4,1,2019,0,1,35972,2019,0,3,5,40001,0,2,0,1
2,4,2,2019,0,1,10296,2019,0,2,5,40001,0,1,0,0
2,4,2,2019,0,1,16099,2019,0,2,5,40001,0,1,1,0
2,2,1,2019,0,1,11427,2019,0,1,3,40001,0,2,0,1
4,2,4,2019,1,1,6603,2019,0,1,2,40001,0,2,1,1
2,4,2,2019,0,1,16424,2019,0,2,5,40001,0,1,0,0
4,1,4,2019,1,1,3922,2019,0,2,3,40001,0,2,0,1
1,4,1,2019,0,1,3935,2019,0,1,4,40001,0,2,0,1
3,4,2,2019,0,1,1777,2019,0,3,3,40001,0,2,1,1
2,4,1,2019,0,1,2041,2019,0,2,2,40001,0,1,0,0
3,2,2,2019,0,1,13539,2019,0,2,3,40001,0,2,0,1
2,2,3,2019,1,1,517,2019,1,1,2,40001,0,2,0,1
3,2,2,2019,0,1,1501,2019,0,2,4,40001,0,2,0,1
4,2,4,2019,1,1,528,2019,1,3,4,40001,1,2,1,1
2,4,2,2019,1,1,14210,2019,0,1,4,40001,0,2,0,1
4,1,4,2019,1,1,838,2019,1,3,4,40001,0,2,0,1
3,4,1,2019,0,1,1257,2019,0,2,5,40001,1,2,1,1
3,1,2,2019,1,1,2562,2019,0,2,3,40001,0,1,1,0
3,2,3,2019,1,1,2066,2019,0,2,2,40001,0,1,1,0
2,2,2,2019,0,1,819,2019,0,3,2,40001,0,1,0,0
3,2,4,2019,1,1,2675,2019,0,2,2,40001,0,1,0,0
4,2,4,2019,1,1,14326,2019,1,1,3,40001,1,2,1,1
3,2,1,2019,0,1,1494,2019,0,3,2,40001,0,1,0,0
2,4,1,2019,0,1,6945,2019,0,2,5,40001,0,2,0,1
2,4,2,2019,1,1,8800,2019,1,1,3,40001,0,1,0,0
2,4,1,2019,0,1,10014,2019,0,2,2,40001,0,1,0,0
4,1,3,2019,1,1,3153,2019,0,2,4,40001,0,1,0,0
3,1,2,2019,0,1,6504,2019,0,1,2,40001,0,1,1,0
4,1,4,2019,1,1,2555,2019,1,2,4,40001,0,1,1,0
3,4,4,2019,1,1,11695,2019,0,2,5,40001,0,2,1,1
2,2,2,2019,0,1,1606,2019,0,2,4,40001,0,2,0,1
2,1,1,2019,0,1,254,2019,0,2,2,40001,0,1,1,0
1,4,2,2019,0,1,7553,2019,0,1,4,40001,0,2,0,1
3,2,4,2019,1,1,303,2019,0,2,2,40001,0,2,1,1
3,1,1,2019,1,1,2956,2019,1,2,2,40001,0,2,1,1
3,4,2,2019,1,1,40036,2019,1,2,5,40001,0,2,1,1
3,1,4,2019,1,1,755,2019,0,3,5,40001,0,1,1,0
2,4,2,2019,0,1,1290,2019,0,3,2,40001,0,1,0,0
4,1,4,2019,0,1,20771,2019,0,1,3,40001,0,1,0,0
4,4,1,2019,0,1,2077,2019,0,1,2,40001,1,1,1,0
3,2,1,2019,1,1,3123,2019,1,2,2,40001,0,2,0,1
2,1,2,2019,0,1,7792,2019,0,2,2,40001,0,2,0,1
2,4,4,2019,1,1,3175,2019,1,2,2,40001,0,1,0,0
4,1,4,2019,1,1,10688,2019,1,1,3,40001,1,2,1,1
3,4,2,2019,0,1,5730,2019,0,2,4,40001,0,2,0,1
3,1,2,2019,0,1,1638,2019,0,1,2,40001,0,1,0,0
4,1,4,2019,1,1,7299,2019,1,2,4,40001,0,1,1,0
3,1,2,2019,0,1,4113,2019,0,2,2,40001,0,1,0,0
3,1,4,2019,0,1,7073,2019,0,2,4,40001,0,2,1,1
3,4,4,2019,1,1,8175,2019,0,1,4,40001,0,2,1,1
4,1,4,2019,0,1,2649,2019,0,1,3,40001,0,2,0,1
3,3,1,2019,1,1,1585,2019,1,2,3,40001,0,2,1,1
4,4,4,2019,1,1,14660,2019,0,1,5,40001,0,2,1,1
4,2,4,2019,1,1,28266,2019,0,1,5,40001,0,2,1,1
3,4,2,2019,1,1,5376,2019,1,2,3,40001,1,2,1,1
3,1,3,2019,1,1,2057,2019,0,2,2,40001,0,2,0,1
2,1,4,2019,0,1,6039,2019,0,3,4,40001,0,1,0,0
4,1,4,2019,1,1,11350,2019,0,1,4,40001,0,1,0,0
1,4,3,2019,0,1,7632,2019,0,1,4,40001,0,2,0,1
3,1,2,2019,0,1,10102,2019,0,1,3,40001,1,2,1,1
4,2,4,2019,1,1,9267,2019,1,1,4,40001,0,2,1,1
2,4,4,2019,0,1,31844,2019,0,1,5,40001,0,2,0,1
2,1,3,2019,0,1,14676,2019,0,1,3,40001,0,1,0,0
3,1,2,2019,0,1,4266,2019,0,2,4,40001,0,1,0,0
3,1,2,2019,1,1,1414,2019,0,2,4,40001,0,2,1,1
3,1,2,2019,0,1,23115,2019,0,1,5,40001,0,1,0,0
4,4,4,2019,1,1,5825,2019,1,2,5,40001,0,2,0,1
2,1,1,2019,1,1,359,2019,1,3,2,40001,1,2,1,1
2,3,2,2019,0,1,16291,2019,0,1,5,40001,1,1,1,0
1,1,2,2019,0,1,2254,2019,0,3,5,40001,0,1,0,0
3,4,4,2019,1,1,7007,2019,1,1,2,40001,0,2,1,1
4,4,4,2019,0,1,9174,2019,0,1,4,40001,0,2,0,1
4,1,4,2019,1,1,14652,2019,0,1,4,40001,0,2,1,1
2,2,1,2019,0,1,4738,2019,0,1,4,40001,0,1,0,0
4,2,4,2019,1,1,5142,2019,0,2,5,40001,0,1,1,0
4,1,4,2019,0,1,4366,2019,0,2,4,40001,0,2,0,1
3,4,2,2019,1,1,27176,2019,0,1,5,40001,0,2,0,1
2,1,4,2019,1,1,3460,2019,0,3,4,40001,0,1,0,0
1,1,4,2019,1,1,12447,2019,0,2,5,40001,0,2,0,1
3,4,3,2019,1,1,6985,2019,1,2,3,40001,0,2,0,1
4,1,3,2019,1,1,3555,2019,1,2,4,40001,1,2,1,1
3,3,2,2019,0,1,2453,2019,0,2,2,40001,0,1,0,0
1,2,3,2019,0,1,3722,2019,0,2,2,40001,0,1,1,0
3,4,4,2019,1,1,19172,2019,1,2,3,40001,1,1,1,0
3,2,1,2019,0,1,2229,2019,0,2,2,40001,0,2,0,1
4,1,3,2019,1,1,25033,2019,1,1,4,40001,0,1,0,0
2,3,1,2019,1,1,909,2019,0,2,2,40001,1,1,1,0
2,3,1,2019,0,1,2041,2019,0,3,2,40001,0,2,0,1
1,1,2,2019,1,1,1045,2019,0,2,5,40001,0,1,0,0
1,3,1,2019,0,1,2974,2019,0,2,3,40001,0,2,1,1
2,4,1,2019,0,1,2954,2019,0,2,2,40001,0,2,0,1
4,1,4,2019,0,1,9595,2019,0,1,3,40001,0,1,0,0
2,4,2,2019,0,1,7609,2019,0,2,5,40001,0,1,0,0
4,1,4,2019,0,1,15172,2019,0,1,4,40001,0,2,0,1
1,4,2,2019,0,1,2306,2019,0,2,2,40001,0,1,0,0
3,4,1,2019,1,1,1710,2019,1,3,2,40001,0,1,1,0
3,2,2,2019,0,1,2652,2019,0,1,2,40001,1,2,1,1
3,1,2,2019,1,1,1931,2019,0,2,2,40001,0,2,1,1
1,1,2,2019,0,1,4467,2019,0,2,5,40001,0,1,0,0
1,3,1,2019,0,1,1961,2019,0,2,2,40001,0,2,0,1
4,4,4,2019,1,1,35062,2019,0,3,5,40001,0,1,0,0
3,4,2,2019,0,1,8056,2019,0,3,5,40001,0,2,0,1
3,1,2,2019,1,1,710,2019,1,2,2,40001,0,1,1,0
3,2,4,2019,0,1,7651,2019,0,1,4,40001,0,2,0,1
3,4,4,2019,0,1,3211,2019,0,1,2,40001,0,1,1,0
2,3,2,2019,1,1,1328,2019,1,2,3,40001,0,2,1,1
1,3,2,2019,0,1,2849,2019,0,2,2,40001,0,1,0,0
1,3,4,2019,0,1,2665,2019,0,2,4,40001,0,1,0,0
2,2,3,2019,0,1,924,2019,0,3,2,40001,0,2,0,1
3,4,2,2019,1,1,29076,2019,0,1,5,40001,0,2,1,1
1,1,4,2019,1,1,721,2019,1,3,3,40001,0,2,1,1
1,4,1,2019,0,1,14830,2019,0,3,5,40001,0,1,0,0
4,1,4,2019,0,1,9487,2019,0,1,4,40001,0,2,1,1
1,4,2,2019,0,1,3526,2019,0,3,4,40001,0,2,0,1
2,3,4,2019,1,1,12158,2019,1,3,3,40001,0,1,0,0
1,1,4,2019,0,1,9112,2019,0,1,4,40001,0,1,0,0
3,1,2,2019,1,1,2681,2019,0,3,3,40001,0,1,1,0
2,2,1,2019,0,1,16279,2019,0,1,4,40001,0,1,0,0
3,1,2,2019,1,1,4492,2019,1,1,2,40001,0,2,1,1
2,1,1,2019,0,1,1069,2019,0,2,2,40001,0,1,0,0
3,3,2,2019,1,1,9677,2019,1,1,4,40001,0,1,1,0
3,4,2,2019,0,1,2183,2019,0,2,4,40001,0,2,1,1
2,2,4,2019,1,1,20920,2019,0,3,5,40001,0,2,0,1
4,4,4,2019,0,1,16914,2019,0,1,4,40001,0,2,0,1
2,4,4,2019,0,1,10516,2019,0,1,4,40001,0,2,0,1
4,2,4,2019,0,1,2892,2019,0,1,2,40001,0,1,1,0
1,4,1,2019,1,1,4938,2019,1,2,5,40001,0,2,0,1
4,4,4,2019,0,1,17447,2019,0,1,5,40001,1,1,1,0
4,1,4,2019,1,1,7869,2019,1,2,4,40001,0,1,1,0
3,1,4,2019,1,1,3101,2019,0,2,3,40001,0,1,1,0
2,3,1,2019,0,1,5143,2019,0,3,5,40001,0,2,0,1
2,4,4,2019,0,1,1594,2019,0,3,5,40001,0,2,0,1
3,4,2,2019,0,1,2414,2019,0,2,2,40001,0,2,0,1
2,4,1,2019,0,1,3667,2019,0,1,2,40001,0,2,0,1
3,4,2,2019,0,1,12338,2019,0,2,5,40001,0,2,0,1
1,4,2,2019,0,1,3315,2019,0,2,4,40001,0,1,0,0
4,2,4,2019,1,1,10573,2019,1,1,4,40001,0,2,1,1
3,1,3,2019,1,1,2634,2019,0,1,2,40001,1,1,1,0
3,4,4,2019,1,1,17917,2019,0,1,5,40001,0,1,0,0
3,4,1,2019,0,1,1971,2019,0,2,2,40001,0,1,0,0
3,4,4,2019,0,1,5385,2019,0,2,5,40001,0,2,1,1
2,3,1,2019,0,1,2081,2019,0,3,2,40001,0,1,0,0
3,2,1,2019,0,1,2331,2019,0,3,2,40001,0,2,0,1
2,4,2,2019,0,1,9896,2019,0,2,3,40001,1,1,1,0
4,4,4,2019,1,1,28195,2019,0,1,5,40001,0,2,1,1
3,1,4,2019,0,1,5638,2019,0,2,4,40001,0,2,0,1
2,4,1,2019,1,1,2535,2019,0,3,2,40001,1,1,1,0
3,1,4,2019,0,1,1391,2019,0,2,2,40001,0,2,1,1
3,3,1,2019,1,1,616,2019,0,2,2,40001,0,1,1,0
1,1,2,2019,0,1,2250,2019,0,1,4,40001,0,2,0,1
2,1,2,2019,1,1,3064,2019,0,1,2,40001,1,1,1,0
3,4,1,2019,0,1,12594,2019,0,1,4,40001,0,2,1,1
3,1,4,2019,1,1,18587,2019,0,2,5,40001,0,1,1,0
4,1,3,2019,1,1,2771,2019,0,2,3,40001,0,1,0,0
1,4,4,2019,0,1,44772,2019,0,1,5,40001,0,2,0,1
3,2,1,2019,0,1,2647,2019,0,2,3,40001,1,1,1,0
4,1,3,2019,1,1,638,2019,1,2,3,40001,1,1,1,0
1,4,1,2019,1,1,3931,2019,0,3,2,40001,1,2,1,1
4,1,4,2019,0,1,7742,2019,0,1,4,40001,0,1,0,0
3,3,1,2019,0,1,1131,2019,0,2,2,40001,0,2,0,1
3,4,2,2019,1,1,1079,2019,0,3,3,40001,0,2,0,1
4,1,4,2019,1,1,5868,2019,1,1,2,40001,0,2,0,1
2,2,1,2019,0,1,6573,2019,0,1,3,40001,0,2,0,1
4,1,4,2019,1,1,7924,2019,0,1,3,40001,0,1,1,0
2,4,2,2019,1,1,790,2019,1,3,3,40001,0,2,0,1
4,2,4,2019,1,1,27938,2019,0,1,5,40001,0,1,1,0
3,2,2,2019,0,1,10292,2019,0,1,2,40001,0,2,0,1
2,3,1,2019,1,1,48251,2019,1,2,5,40001,0,1,1,0
3,4,1,2019,0,1,6479,2019,0,1,2,40001,0,2,1,1
4,1,2,2019,1,1,2171,2019,0,2,3,40001,0,1,0,0
3,2,4,2019,0,1,2978,2019,0,2,2,40001,0,1,0,0
3,1,4,2019,1,1,8567,2019,0,2,4,40001,0,1,1,0
1,1,2,2019,0,1,4838,2019,0,2,2,40001,0,1,0,0
2,1,4,2019,1,1,8864,2019,0,1,3,40001,1,1,1,0
3,2,2,2019,1,1,9554,2019,0,2,3,40001,0,2,1,1
2,2,4,2019,1,1,1866,2019,0,2,2,40001,0,1,0,0
3,4,4,2019,1,1,15968,2019,1,1,5,40001,0,1,1,0
4,1,3,2019,1,1,12376,2019,1,1,4,40001,0,2,1,1
2,4,2,2019,1,1,18896,2019,0,2,3,40001,1,1,1,0
4,4,3,2019,1,1,4550,2019,0,2,4,40001,0,2,1,1
3,4,1,2019,0,1,1710,2019,0,2,3,40001,0,2,0,1
1,4,1,2019,0,1,6286,2019,0,2,5,40001,0,2,0,1
2,4,4,2019,1,1,19352,2019,1,2,5,40001,0,2,1,1
3,1,1,2019,0,1,4197,2019,0,2,3,40001,1,1,1,0
2,4,2,2019,1,1,26569,2019,0,3,5,40001,0,2,0,1
2,1,1,2019,1,1,1297,2019,0,2,4,40001,1,1,1,0
3,4,2,2019,1,1,622,2019,1,3,3,40001,1,2,1,1
1,2,4,2019,0,1,3725,2019,0,1,2,40001,0,1,0,0
3,4,3,2019,1,1,14201,2019,0,1,5,40001,0,1,1,0
3,1,4,2019,1,1,8214,2019,0,2,4,40001,0,1,0,0
3,2,3,2019,0,1,21017,2019,0,1,5,40001,0,2,0,1
3,1,4,2019,1,1,10226,2019,1,1,4,40001,0,1,1,0
4,1,4,2019,1,1,11473,2019,0,1,4,40001,0,2,1,1
