"Y","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","BELONG","HOMEPOS","ESCS","treat","pscore"
443.049,2,1,2,3,4,6,6,0.5531,1.185,1.4728,0,0.139155711484661
372.075,2,1,2,3,7,6,6,3.815451322,1.4729,1.62,0,0.122633497303382
587.324,2,1,1,5,4,4,4,2.5915,1.6738,0.5656,0,0.0743341947533193
484.527,2,2,2,3,3,6,6,-0.3381,0.4993,1.0762,0,0.0694925260037341
656.58,2,1,1,5,4,6,6,0.6642,1.5803,1.3701,0,0.169500654251407
553.485,2,1,1,4,2,6,6,-1.1407,0.4753,1.0054,0,0.10990092031754
489.456,2,1,2,2,4,6,6,0.6642,-0.0122,-0.1243,0,0.0366546177510384
386.999,2,1,2,1,3,4,6,-0.082,0.1505,0.762,0,0.0417612443095924
557.759,1,1,1,2,3,4,4,-0.9306,1.4983,0.4391,0,0.0337378021955535
494.51,1,1,2,2,3,5,5,-0.3381,-0.7998,-0.0996,0,0.0264574629993101
248.909,1,1,1,3,3,5,5,-0.3381,0.7122,0.642,0,0.0697457575319097
379.092,1,1,2,2,4,6,6,-0.3776,0.4119,0.4862,0,0.0469887116288134
482.441,1,1,1,3,3,2,2,-0.3381,0.7753,-0.4403,0,0.0253279161748694
512.202,1,1,2,1,4,4,4,0.4483,-0.2637,-0.2704,0,0.017784347608373
238.598,1,1.248638116,1.413084545,3,2,2,2,-0.9585,0.3862,-0.9759,0,0.0100117651666378
434.884,1,1,2,1,3,4,4,-0.3381,-1.8888,-0.3717,0,0.0132265152935228
445.203,1,1,2,1,3,1,1,0.4638,-0.171,-1.7116,0,0.00872567670314861
520.144,1,1,2,3,3,4,6,-0.3381,1.0911,0.2812,0,0.0317450447931015
468.623,1,1,1,5,3,4,4,-0.5753,0.6766,-0.1935,0,0.0571107264418271
417.87,1,1,2,1,3,4,4,-0.3381,0.0203,0.1852,0,0.0219073682275696
467.249,1,1,2,4,1,6,6,-1.1955,1.4648,1.3277,0,0.0829131465176078
525.97,1,1,1,4,2,5,5,-0.1715,1.1157,0.9349,0,0.0949477782396656
439.908,1,1,1,3,3,6,6,-0.9626,0.244,1.0857,0,0.120182886502599
352.67,1,1,1.544982864,3,3,2,4,-0.3381,-0.0983,-0.3336,0,0.0203003066497013
539.07,1,1,1,5,4,6,6,2.5915,1.4003,1.3866,0,0.178198221613953
419.803,1,1,1,2,3,4,4,0.2947,-0.1553,0.1827,0,0.0420973412860764
541.724,1,1,1,5,3,4,4,-0.6837,1.8121,0.7611,0,0.0632309077538552
466.109,1,1,1,3,1,5,5,-0.8456,1.1871,0.2379,0,0.0458384004226669
334.972,2,1,1,1,4,5,6,0.6642,0.5585,0.726,0,0.0685193508688513
421.11,2,1,2,2,3,4,4,-0.082,0.2923,-0.0867,0,0.0233485043072529
450.21,2,1,2,5,1,6,6,-1.2259,2.1679,1.3794,0,0.0740534995032247
398.87,2,1,2,1,3,2,2,-0.9105,-0.6778,-1.6975,0,0.00658059348921861
365.322,2,1,2,1,2,6,6,-0.6981,-1.2355,-0.4705,0,0.0170459310496927
472.706,2,1,2,1,3,6,6,-1.0036,-0.3186,0.5483,0,0.0403724980097554
352.786,2,1.241043936,2.710089883,2.369561306,3.358079177,3.774146339,3.455034692,0.15379971,-0.407544849,-0.757585627,0,0.0120611846491885
505.26,2,1,1,5,1,4,4,-0.7675,-0.3575,-0.1189,0,0.05443838749367
355.479,2,1,2,3,3,6,6,-0.3381,-1.053,0.1958,0,0.0502457939275725
430.18,2,1,2,1,3,4,4,-0.5064,0.0912,-0.0987,0,0.0168758128867356
204.268,2,1,2,4,3,4,4,0.2067,1.5344,0.5242,0,0.0443140221564018
378.516,2,1,2,1,3,5,5,-0.7346,0.3804,0.1275,0,0.0224240050837471
472.571,2,1,1,4,3,4,4,0.0248,1.7143,0.0226,0,0.0521158994458389
366.71,2,1,2,2,3,4,4,-0.3381,0.1053,-0.7754,0,0.0177177186772203
409.815,2,1,2,2,2,6,6,-0.983,-0.5872,-0.067,0,0.0277212768004236
485.372,2,1,2,3,3,4,4,-0.3381,-0.8783,-0.6616,0,0.0212397443889531
476.977,2,1,2,3,3,4,4,-0.4838,-1.33,-0.9102,0,0.018065995145168
509.319,2,1,2,1,1,2,2,-1.8419,-1.1916,-1.8243,0,0.00409349130300421
450.054,2,1,2,1,2,4,4,-0.7911,-0.7799,-0.3775,0,0.0126543196756
270.558,2,1,2,1,2,6,6,-0.983,0.0781,0.1837,0,0.0268190217921531
474.583,2,1,1,5,3,4,4,-0.0221,1.8554,0.9836,0,0.0800372652947685
484.535,1,1,2,1,3,6,6,-0.9306,-0.4539,0.6432,0,0.0472553280120883
327,1,1,2,3,3,4,5,-0.206,-0.4257,0.0378,0,0.0308991914124123
525.425,1,1,2,3,3,6,6,-0.3381,-0.1445,-0.2762,0,0.0369209163565696
463.256,1,1,1,4,2,4,5,-0.983,0.6632,0.438,0,0.0510591078129509
512.758,1,1,2,3,3,4,4,-0.66,-0.5859,-0.6368,0,0.0205631367515062
461.253,1,1,2,1,2,4,4,-0.9585,-0.3984,-1.1051,0,0.00968764825523461
284.965,1,1,2,1,3,2,2,-0.4084,-0.8345,-1.4245,0,0.00679664515484243
424.308,1,1,2,2,3,2,5,-0.3381,-0.5625,-0.0124,0,0.0162121281240257
405.491,1,1,1,4,3,4,4,-0.6334,0.302,-0.4138,0,0.0428771666796495
489.802,1,1,2,3,2,4,4,-0.8427,0.7133,-0.4279,0,0.0229926742649354
400.355,1,1,2,2,4,2,2,0.7701,-0.3419,-0.6855,0,0.0137823130711428
612.967,2,1,2,4,2,5,6,-1.0487,0.0664,1.0617,0,0.0807349877371215
327.84,2,1,1,1,2,4,5,-0.983,1.0892,0.4706,0,0.0302632969077112
313.765,2,2,2,3,3,5,5,-0.7263,-1.7837,-0.1099,0,0.0125804077066442
372.305,2,1,2,1,3,6,6,-0.6239,-0.9295,-0.73,0,0.0154413919237092
378.448,1,1,2,5,2,4,4,-1.2158,0.4913,-0.0136,0,0.0351719245501864
440.808,2,1,2,4,3,6,6,-0.3381,0.326,0.2479,0,0.0572076162952889
497.111,2,1,2,4,3,4,5,0.0248,-0.1557,-0.5655,0,0.0334310305023313
438.532,2,1,2,1,4,2,2,1.0269,-0.0766,-1.4146,0,0.0104534894248586
593.246,2,2,2,1,3,4,4,-0.333671553,-2.5822,-1.9903,0,0.00863260130052703
376.442,2,2,2,1,2,4,4,-0.9731,-2.9851,-1.7871,0,0.0063228882725568
552.145,2,1,2,1,4,3.836949585,3.778019694,2.5915,-1.3565,-1.2751,0,0.00979782953201707
430.898,2,2,1,4,4,4,4,2.5915,-0.9976,-1.0774,0,0.00420788956497127
537.326,2,1,2,4,3,6,6,0.5311,1.5149,1.5941,0,0.149074386347281
470.53,2,1,1,4,3,6,6,-0.8197,2.4707,1.6974,0,0.127974369460594
543.575,2,1,1,5,3,6,6,-0.082,2.2971,1.6542,0,0.156028780416808
411.808,2,1,2,1,4,2,4,0.045,-0.4462,0.1585,0,0.0163361525046087
670.458,2,1,1,2,3,4,4,0.7333,-1.1635,-0.2329,0,0.0327073761617799
432.956,2,1,2,1,4,6,6,0.6642,-1.891,0.1978,0,0.0422191536615886
599.486,2,1,2,3,3,5,5,1.0676,0.4043,0.3222,0,0.0497683400484904
409.796,2,1,2,1,2,4,4,-1.2158,0.3722,-0.5946,0,0.0111694008765906
527.27,2,1,2,5,4,5,5,-0.0621,-0.562,0.1737,0,0.0620593236954217
443.681,2,1,1.726486308,2,3,4,4,-0.3381,0.0536,-0.7944,0,0.0192640602989893
559.784,2,1,2,4,3,5,6,0.1802,0.192,0.488,0,0.0615125068699319
532.843,1,1,2,3,3,5,5,-0.1613,1.1485,0.8437,0,0.0568068813257617
488.127,1,1,1,3,3,1,2,-0.3381,0.2659,-1.2267,0,0.021888311119739
605.142,1,1,1,5,2,6,6,-1.3432,0.9439,1.3429,0,0.136368714709817
573.538,1,1,2,3,4,6,6,1.5611,0.7477,0.5476,0,0.0676171779665
507.227,1,1,2,3,2,4,4,-0.5917,0.1611,0.237,0,0.0314192191407499
535.297,1,1,1,4,3,5,6,-0.3381,0.385,0.6622,0,0.0855935117762981
502.45,1,1,2,2,4,6,6,0.3998,1.0388,0.5306,0,0.0512330534381788
537.148,1,1,1,4,4,5,5,1.0269,2.3194,0.964,0,0.0860152287740363
436.023,1,1,1,4,2,6,6,-1.1407,0.8354,0.7038,0,0.0801928886992909
618.344,1,1,2,2,2,4,4,-1.0137,0.0725,-0.1469,0,0.0181000043637849
627.942,1,1,2,3,3,6,6,0.0248,1.5993,1.4184,0,0.107801796432821
630.953,1,1,1,3,2,6,6,-0.8427,1.4313,1.2741,0,0.111525897922023
365.906,1,1,2,4,2,6,6,-0.9585,-0.3145,0.5911,0,0.0670464886409286
465.141,1,2,1,1,3,2,2,-0.3381,-1.5034,-0.8437,0,0.00504595513038839
503.654,1,1,2,4,1,4,4,-0.9119,-0.0101,-0.5285,0,0.0275717877163
466.884,1,1,1,6,3,6,6,-0.3381,0.5097,0.0468,0,0.10720814783059
600.669,1,1,2,2,3,4,4,0.2947,-1.0055,-0.853,0,0.0163551842551474
406.206,1,1,2,3,2,4,4,-0.7244,-1.1696,-1.2439,0,0.017235826090818
376.13,1,1,2,2,3,0,4,-0.6239,0.2723,-0.9826,0,0.00810731380913429
382.746,1,1,2,2,4,0,1,0.9357,-1.1264,-2.352,0,0.0112406682461097
334.517,1,2,2,1,1,1,2,-1.3395,-1.4569,-1.9632,0,0.00115035438333174
458.297,1,1,2,1,3,2,2,-0.3381,-1.8352,-2.1848,0,0.0054549564495846
409.58,1,1,1,3,4,4,4,1.5611,0.9853,0.1266,0,0.0508479464779045
462.198,1,1,2,1,2,0,1,-1.142,-1.6475,-2.5435,0,0.00399775824238568
402.082,1,2,1,1,3,1,1,-0.3381,-1.2119,-2.3835,0,0.00292484294272358
546.051,1,2,1,5,3,4,4,-0.4725,-1.3104,-1.4403,0,0.00198102508266321
417.855,1,1,2,1,2,0,1,-0.978,-2.0419,-2.6885,0,0.00368754201801019
405.972,1,1,2,2,3,2,2,-0.3381,-1.3478,-2.0057,0,0.00997351154480642
541.939,1,1,2,2,4,4,4,0.6642,-0.6066,-0.3964,0,0.0214942629393692
385.606,1,1,2,1,2,2,2,-1.1467,-1.1211,-1.5918,0,0.00514935467466286
305.086,2,1,2,1,2,2,2,-0.8616,-0.0148,-0.4827,0,0.00854093421598005
355.336,2,2,1,4,4,6,6,0.0327,-1.85,-0.6759,0,0.0154810455458532
373.895,2,1,2,2,4,1,4,2.5915,-0.548,-0.8295,0,0.0104670793664725
444.443,2,1,2,2,2,5,5,-0.7768,-0.6521,-1.0372,0,0.0163769402748858
419.704,2,1,2,1,1,2,2,-0.6041,-0.9225,-0.9402,0,0.00678215545129515
266.355,2,1,2,2,2,6,6,-0.7768,-1.0655,-0.5114,0,0.021711608694523
363.107,2,1.513818596,2.605258199,1,3,6,6,-0.6305,-1.5246,-0.1222,0,0.0411094336317213
349.575,2,1,1,1,3,4,4,-0.3381,-0.851,-1.3954,0,0.0140668629706669
356.026,2,1,1,3,3,3.520193874,4.01509711,-0.1613,1.5728,-0.356696992,0,0.0365772299371363
462.37,2,1,2,1,4,0,0,1.1245,-0.3395,-2.6445,0,0.0136639457579421
405.335,2,2,2,1,4,4,4,-0.6657,-1.848,-1.3272,0,0.0110681229076113
508.871,2,1,1,5,3,2,2,-0.3381,1.4353,0.1123,0,0.0423714444457783
366.748,2,1,2,4,4,2,4,0.6642,0.7555,-0.5571,0,0.0277747967571893
416.276,2,1,1,1,4,4,4,0.7934,-0.3816,-1.1816,0,0.0189264664491493
383.861,2,2,2,1,3,1.802045574,2.25385881,-0.4838,-2.1262,-1.96,0,0.00199795170350636
422.248,1,1,2,2,3,1,1,0.0248,-0.6211,-2.1044,0,0.0129457080412896
399.753,1,1,2,1,3,2,2,-0.6525,-1.4814,-1.1869,0,0.00551394629353096
548.025,1,1,2,3,3,6,6,-0.7863,-1.084,0.5357,0,0.0637173251903084
350.906,1,2,1.968554711,1,2,2,2,-0.2981,-2.3059,-2.3578,0,0.00247610251270604
391.353,1,1,2,1,3,0,0,-0.6334,-1.5422,-2.9325,0,0.00670416722016485
560.92,2,1,2,2,4,1,1,1.0269,-0.4796,-1.8457,0,0.0132212740945871
572.01,2,1,2,2,4,1,1,0.4597,-0.9122,-2.2733,0,0.0135738792438124
540.604,2,1,2,3,3,0,1,-0.1985,1.0878,-1.1258,0,0.0155473436453608
441.655,2,1,2,1,3,2,2,0.0248,-0.2562,-1.6045,0,0.00920652772048988
452.21,2,1,2,3,3,4,4,-0.5064,-0.3022,-0.8011,0,0.0217004099631318
681.437,2,1,2,3,3,4,4,-0.6334,-1.0614,-1.3694,0,0.0184390652882811
449.822,1,1.030847161,1.94506722,4.550069554,2.564061011,5.774253416,5.887972729,-0.930592572,-0.219671283,0.446822421,0,0.0599990922834766
380.762,1,2,2,1,2,4,5,-0.4909,0.0509,0.4196,0,0.0413387241230384
425.17,1,2,2,3,7,6,6,1.938846733,-1.3307,0.1764,0,0.0440852752813621
624.152,1,1,1,3,3,4,4,-0.3489,1.3061,-0.2101,0,0.0381254183528759
500.627,1,1,2,1,4,6,6,0.3171,-0.7847,-0.6768,0,0.0193760799766571
372.51,1,1,1,3,2,5,5,-1.5567,1.2388,1.0835,0,0.0664864821478866
509.424,1,1,2,3,3,6,6,-0.9678,0.3158,1.1327,0,0.0911615145020685
387.961,1,1,2,1,3,6,6,0.1561,0.0138,0.4432,0,0.0443609641877511
427.945,1,1,1,3,3,6,6,-0.3381,1.512,1.2211,0,0.11576210481248
517.075,1,1,1,6,3,6,6,-0.082,1.0055,1.4069,0,0.197476163968837
390.448,1,1,2,2,3,5,5,-0.0099,0.5804,-0.1852,0,0.0272556299903191
556.934,1,1,2,3,2,6,6,-0.7768,0.8432,0.7686,0,0.0589868264760559
487.014,1,1,2,3,4,6,6,0.6642,0.6239,0.5434,0,0.0656702693523214
629.962,1,1,2,3,3,6,6,-0.2541,0.7253,0.8493,0,0.0728327446888415
466.309,1,1,2,2,3,4,4,-0.3381,-0.1134,-0.3185,0,0.0196153046501917
547.747,1,1,2,1,3,6,6,0.2418,0.5579,0.2505,0,0.0357226745584153
398.764,1,1,2,3,4,5,5,0.4906,0.101,-0.0785,0,0.038468382437536
494.423,1,1,2,3,2,6,6,-0.1461,0.0832,0.9026,0,0.0892596172757901
274.599,1,1,2,2,2,1,1,-0.7911,-0.2957,-1.7161,0,0.00984980119982439
366.417,1,1,2,2,3,4,4,-0.3381,0.3319,-0.5681,0,0.0187598172986881
414.838,1,1,2,1,3,5,5,-0.3381,-0.6453,-0.9107,0,0.0134264106548404
383.399,2,1,2,1,4,6,6,0.9646,0.1947,0.5716,0,0.0542219453887328
379.463,2,2,2,1,9,5,5,4.569391485,-2.6462,-1.4076,0,0.0141075549951824
355.943,2,1,2,3,7,6,6,2.498052645,-0.4742,-0.4801,0,0.0392247798370483
480.194,2,1,1,6,4,6,6,0.6642,2.1125,1.8137,0,0.21165000246784
326.927,2,2,2,2,9,6,6,6.080631035,-1.3617,0.2007,0,0.030119855615661
503.862,2,2,2,5,3,4,4,-0.7104,-0.6175,-0.1111,0,0.00146031028260266
476.648,2,1,2,2,2,1,1,-1.1467,-0.5435,-2.0552,0,0.00976874961257392
476.006,2,1,2,3,3,6,6,-0.7817,1.0709,1.2243,0,0.0867991144105537
580.885,2,1,2,3,3,5,6,0.3791,-0.4252,0.1165,0,0.0430113338062993
398.02,2,1,1,1,2,4,4,-0.1114,-0.2219,-0.3997,0,0.021288130016778
632.517,2,1,1,5,2,2,6,-1.1407,1.0324,0.3216,0,0.036950964512271
591.117,2,1,2,1,4,6,6,0.6642,-0.5653,0.2717,0,0.0418625614605748
492.599,2,1,1,2,3,6,6,-0.3381,1.8273,0.965,0,0.0776140832172542
458.246,2,1,2,1,3,5,5,0.3791,-0.451,0.2558,0,0.0329314134681269
501.017,2,1,2,1,3,4,4,-0.7038,0.0162,-0.0436,0,0.0167176102823058
437.095,2,1,2,3,4,6,6,1.5611,1.8836,1.3989,0,0.109330240348922
550.445,2,1,2,3,3,6,6,-0.3381,0.6959,0.5905,0,0.0578955306044806
487.769,2,2,2,3,3,6,6,-0.3381,0.6515,1.2768,0,0.0841882126581659
579.276,2,1,2,1,4,5,5,2.5915,-0.0765,-0.5984,0,0.018613000792266
275.573,1,1,2,3,2,4,4,-0.6981,-0.0605,-0.7536,0,0.0215260448365863
456.123,1,2,2,1,1,4,4,-1.2435,-1.8904,-1.6534,0,0.00883243861528876
308.182,1,1,2,1,3,1,1,-0.4838,0.1327,-1.6827,0,0.00811766174443725
442.284,1,1,2,1,4,2,2,0.2774,0.751,-0.9864,0,0.0111449017496144
416.643,1,1,2,1,1,1,1,-0.7896,-0.3434,-1.713,0,0.00640305766341166
322.627,1,2,2,3,3,6,6,-1e-04,0.0396,0.8093,0,0.0613425289315553
603.719,1,1,2,2,3,4,4,-0.5753,-0.197,-0.5972,0,0.0166605403233181
326.383,1,1,1.451906735,1,3,2,2,-0.6837,-0.7921,-1.4915,0,0.00782370206323623
370.204,1,1,2,1,2,0,2,-0.983,0.5262,-0.5733,0,0.00580000240407281
473.47,1,1,1,3,3,5,5,-0.0469,0.2337,-0.5877,0,0.0436218093447851
408.058,1,1,1,2,3,2,2,-0.7104,-0.1281,-1.3508,0,0.0157465734230259
465.125,1,2,2,3,3,2,2,-0.687,-1.18,-1.8201,0,0.00110816750553434
380.013,1,1.114630243,1.429453364,4.667464137,2.619674273,3.881805226,2.961877109,-1.546248484,-0.160473928,-0.877183973,0,0.0232621090318572
428.749,1,1,1,4,4,2,5,0.6642,0.7571,0.1212,0,0.0418065056796703
348.197,1,1,2,1,4,2,2,0.9357,-0.664,-0.7449,0,0.00970589451883751
509.39,2,1,2,1,3,1,1,-0.3381,-0.3299,-1.8114,0,0.00746729821568193
438.359,2,1,2,1,3,2,2,-0.3381,-0.532,-1.2513,0,0.00749272914567962
538.694,2,1,2,2,2,5,5,-0.5917,-0.4158,-0.8264,0,0.0184093194611949
512.686,2,1,2,3,4,4,5,2.5915,-0.9937,-0.7701,0,0.0234552953635518
441.093,2,1,2,1,3,4,4,-0.3381,-0.468,-0.6968,0,0.0122973132243884
483.91,2,1,2,1,3,1,4,-0.6239,-0.7487,-0.428,0,0.00731290426373252
353.636,2,1,2,1,2,2,2,0.0048,-1.3056,-1.6389,0,0.00643002937195294
363.977,2,1,2,1,4,2,2,2.5915,-0.529,-1.5564,0,0.00892965371418676
501.524,2,1,2,1,1,1,1,-0.3749,-0.8639,-1.951,0,0.00633049945151386
322.148,2,1,2,1,3,2,6,-1.0401,-0.2588,-0.5455,0,0.00771309080878691
239.64,2,1,2,2,3,6,6,0.2809,0.6295,0.7683,0,0.0663548731245087
486.558,2,1,1,1,3,2,2,-0.3381,0.5684,-0.3716,0,0.0149698667303613
371.294,2,1,2,3,3,6,6,-0.4725,1.4836,1.3553,0,0.0952313270165039
540.315,2,1,2,1,2,4,4,-1.3839,-2.2464,-1.71,0,0.00467448909886518
399.825,2,2,2,1,2,0,0,-1.2173,-1.5045,-2.602,0,0.00077075125528568
276.795,2,1,1,1,1,1,2,-1.347,0.0688,-1.1958,0,0.00773216620714781
209.008,2,0.95396497,1.833193264,2,9,2,5,5.377607385,-0.0912,0.2543,0,0.0119789874132203
539.703,2,1.151897549,1.445607307,1,1,1,4,-1.0449,-0.3206,-1.2005,0,0.00552692872407218
412.676,2,1,2,1,3,4,4,-0.3381,-0.6306,-0.9838,0,0.0109754310119615
324.566,2,1,2,3,4,0,1,-0.0275,-1.5805,-2.5189,0,0.0146406333439901
482.988,2,1,2,2,3,5,5,-0.3381,0.1667,-0.323,0,0.0238833862553347
291.702,2,0.83123152,2.018990156,0.66402788,9,1,1,4.376073674,-0.6262,-2.0284,0,0.00564783184273396
341.479,2,1,1,3,1,2,2,-1.7916,0.8843,-1.1647,0,0.0194108551175532
533.437,2,1,2,1,3,2,2,-0.3381,-0.6979,-1.3743,0,0.00717183990312287
441.709,2,1,2,2,3,4,4,0.3791,0.5794,-0.5391,0,0.0218995890199716
287.129,2,1,1,1,3,1,6,-0.7346,-0.4874,-0.6089,0,0.00932400269392355
390.301,2,1.376033909,1.042507229,2.581147,3.684874994,2.083565337,2.204242742,-1.041703642,-0.249957971,-1.32372858,0,0.0078297207639689
427.994,2,1,2,1,2,0,1,-1.036,-0.4694,-1.2841,0,0.00437506382307796
382.121,2,1,1,1,1,5,5,-1.8419,0.3089,-0.2914,0,0.0169785857444578
379.346,2,1,2,2,3,6,6,-0.7346,-0.8369,-0.7167,0,0.0206165182384467
378.753,2,1,1,2,4,0,1,0.9357,0.7108,-1.6769,0,0.0216377339354344
546.788,2,1,1,2,3,0,4,-0.3381,0.0214,-0.7855,0,0.0116971390085348
440.115,1,1,2,1,2,4,4,-0.8144,-0.4763,-0.1832,0,0.0146206585579683
368.539,1,1,1,3,2,1,1,-0.7768,0.6707,-1.423,0,0.0242211602099747
252.101,1,1,2,1,2,1,1,-1.139,-0.8912,-1.7077,0,0.00472860123523199
387.58,1,1,1,2,3,6,6,-0.7105,0.1534,-0.1668,0,0.0394203499523285
467.827,1,2,2,1,4,0,0,0.412,-1.5675,-2.9418,0,0.00142632182692925
417.469,1,1,1,1,2,1,6,-0.6427,0.0031,-0.5113,0,0.010481559551759
385.748,1,1,2,1,4,4,4,2.5915,0.2152,-0.5077,0,0.0164640538227123
441.435,1,1,1,2,3,4,4,-0.1862,1.428,-0.4959,0,0.0304088749245612
327.163,1,1,2,1,1,0,0,-1.2021,-1.338,-2.6852,0,0.00519643366717563
378.639,1,1,1,1,3,0,2,-0.3381,-1.1992,-1.4397,0,0.00600197359718731
490.498,1,2,2,2,3,2,4,-0.1515,-1.6942,-1.354,0,0.00166508591338148
434.523,1,1,2,1,3,1,1,-0.4725,-1.0165,-1.9538,0,0.00581321604572152
376.065,1,1,2,1,3,2,4,-0.3381,0.5286,-0.559,0,0.00997453347268942
456.313,1,1,1,2,3,1,4,-0.2687,0.5944,-0.7403,0,0.0156205624836987
479.322,1,1,2,3,3,4,4,-0.3381,0.6714,-0.712,0,0.0259408558755026
427.43,1,1,1,2,2,4,4,-0.8643,-0.1051,-0.7287,0,0.0213671038111354
393.765,1,2,2,2,3,4,4,-0.3381,-1.2842,-1.2034,0,0.00793711769483929
432.419,2,1,2,3,3,0,0,-0.1144,-0.307,-2.1893,0,0.0204612781590139
432.859,2,0.800807421,1,2,3,4,4,0.2947,0.4302,-0.1052,0,0.0378691541058933
289.367,2,2,2,3,9,0,0,4.215897624,-0.6015,-1.3677,0,0.000230230125546041
404.69,2,1,2,1,3,4,4,-0.3381,-0.2918,-1.1899,0,0.0115771995093359
378.101,2,1,1,6,3,4,4,-0.7346,0.7186,-0.3101,0,0.0701706272939106
397.537,2,1,2,2,2,4,4,-0.6196,-0.4206,-0.948,0,0.0149416131817249
350.437,2,1,1,5,3,6,6,-0.1985,1.0253,1.3108,0,0.168258705885042
481.065,2,1,2,1,3,5,5,-0.3381,-0.4489,0.2153,0,0.0279345240728454
479.982,2,1,2,3,3,6,6,1.0676,-0.0913,-0.484,0,0.0419491891672995
360.737,2,1,2,2,3,5,5,-0.3381,-1.3888,-0.998,0,0.0157291472454831
393.394,2,1,2,2,3,5,5,-0.5753,-0.1089,-0.445,0,0.0212350669804715
483.594,2,1,2,1,2,4,4,-0.9402,-0.7626,-0.4124,0,0.0118798805053939
499.336,2,1,2,3,2,4,5,-0.7911,0.059,0.154,0,0.0285088735126157
454.773,2,1,2,1,3,4,4,-0.3259,0.0637,0.1599,0,0.021431243961525
400.635,2,1,2,1,3,2,2,-0.3381,0.2729,-1.0795,0,0.00906979008582245
523.379,2,1,1,3,4,4,4,-0.0275,2.0566,0.665,0,0.0507121677542082
400.851,1,1,2,3,4,6,6,0.6642,0.1847,0.1134,0,0.0516329959174954
491.008,1,1,1,1,4,5,5,1.5043,0.3909,0.3999,0,0.0528091428110625
497.601,1,1,2,3,3,5,6,-0.7104,-0.0586,-0.2033,0,0.0291080791686063
426.945,1,1,2,1,3,2,4,-0.6239,-0.3878,-1.0485,0,0.00734925232421944
519.242,1,1,1,2,1,5,5,-3.1297,-0.8288,0.3236,0,0.0193785757812016
485.137,1,2,1,2,4,4,4,2.5915,-1.0419,-1.073,0,0.0139016845412041
422.453,1,1,1,2,3,4,4,-0.5064,1.3729,0.4344,0,0.0380052455295671
400.424,1,1,2,1,3,4,4,-0.4062,0.338,-0.7725,0,0.0133342213562796
483.847,1,1,2,1,3,5,5,-0.1613,-0.3711,0.3885,0,0.0344887391303835
542.83,1,2,2,1,3,2,4,0.2947,-1.502,-0.2915,0,0.00593306115740074
427.703,1,1,2,5,2,4,4,-1.2097,-0.6229,0.0729,0,0.0374316892845553
500.612,1,1,2,2,3,6,6,-0.4725,-0.5432,0.5071,0,0.0530756754546285
430.98,1,1,2,4,3,4,6,-0.6056,0.4223,0.6346,0,0.0475997721738715
537.366,1,1,1,3,1,4,4,-3.1297,-0.4741,-0.637,0,0.0111383222612265
317.842,1,1,2,3,4,5,6,0.6642,-0.3043,0.5536,0,0.0630357534332862
512.941,1,1,2,5,2,4,4,-0.5917,0.0572,-1.0203,0,0.0442575318002507
409.554,2,1,2,2,3,2,2,-0.3701,-0.0465,-0.3083,0,0.0135453096338136
436.882,2,1,2,2,4,6,6,0.3171,0.9559,1.182,0,0.0969054968531165
550.764,2,1,1,5,3,6,6,-0.3381,2.409,1.4061,0,0.119291587495286
496.175,2,1,1,6,2,6,6,-1.0011,1.4258,1.458,0,0.151602561899507
597.73,2,1,1,5,4,6,6,2.5915,2.0224,1.7392,0,0.198698844593477
545.966,2,1,1,4,4,6,6,0.9357,1.4095,1.2041,0,0.148232205616597
551.52,2,1,1,6,4,4,4,1.398,-0.2734,-0.2556,0,0.0889021266689457
489.862,2,1,2,2,2,6,6,-0.9585,0.5011,0.3743,0,0.0367436929207208
421.162,2,1,2,3,3,6,6,-0.3381,-0.5181,0.4833,0,0.0622152062318207
449.363,2,1,1,4,3,6,6,-1.1653,0.4421,0.7452,0,0.0878053981478717
634.376,2,1,1,4,4,6,6,0.7701,1.1273,1.1417,0,0.149068930154328
427.201,2,1,1,4,3,4,4,-0.3381,0.2461,0.0409,0,0.0508730210200969
405.075,2,1,2,1,3,6,6,0.7333,-1.2588,-0.5824,0,0.0202457483398103
546.958,2,2,2,1,3,5,5,-0.2541,-2.7983,-1.3713,0,0.0190277882084934
485.599,2,1,1,5,4,4,4,2.5915,0.5341,-0.2252,0,0.068611743789296
585.773,2,2,2,2,2,4,5,-1.2688,-2.9629,-1.6798,0,0.00348497943478911
625.056,2,1,1,4,3,6,6,-0.1862,1.6977,1.5579,0,0.164986289074821
546.931,2,1,1,3,4,6,6,2.5915,1.9317,1.6439,0,0.177077640493383
640.724,2,1,1,5,4,6,6,0.4906,0.4867,0.9682,0,0.15916854089024
528.133,2,1,1,5,3,6,6,0.7555,0.6429,0.9017,0,0.150624421362638
502.997,2,1,2,3,3,4,4,-0.5064,-0.5253,-0.9451,0,0.0208006926302606
553.306,2,1,2,2,3,4,4,-0.2117,-1.033,-1.3383,0,0.0140798019551276
443.992,1,1,1,4,4,4,4,0.4451,3.1789,0.8708,0,0.0547723102612425
424.656,1,1,1,5,3,2,5,-0.6334,1.8649,0.921,0,0.0478460656833505
373.724,1,1,1,4,4,4,5,0.75,2.2506,1.3107,0,0.0909169438525599
524.305,1,1,2,3,1,6,6,-1.4975,0.4131,0.0733,0,0.031224043801888
535.159,1,1,1,4,2,6,6,-1.078,2.181,1.7355,0,0.138075131903687
